kk,id,StudyID,PairID,Study,LF,Location,Hab2,Species,Description,WaveType,WaveTypeVerbose,Friction.Coef.mean,Type.of.Friction.Coefficient,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Notes
76,853,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","277.7914699 hr",1,"Hrms",NA,"",9.980960668,9,0.01,11.8,0.761604091473345,35,12.732,0.569868264516206,128,9.433187761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
77,854,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","277.9164699 hr",1,"Hrms",NA,"",12.21020667,9,0.01,11.8,0.73774112355482,35,12.013,0.609963442038282,128,8.7164375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
78,855,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.0414699 hr",1,"Hrms",NA,"",13.13788232,9,0.01,11.8,0.735138339968665,35,11.167,0.719939836442162,128,7.8763075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
79,856,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.1664583 hr",1,"Hrms",NA,"",12.16799552,9,0.01,11.8,0.792486971179769,35,11.535,0.975671143295126,128,8.24119474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
80,857,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.2914468 hr",1,"Hrms",NA,"",10.9560531,9,0.01,11.8,0.715760715869496,35,12.415,0.661208766605805,128,9.113349408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
81,858,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.4164583 hr",1,"Hrms",NA,"",13.38234485,9,0.01,11.8,0.738947156592926,35,12.365,0.865759307579317,128,9.0673975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
82,859,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.5414583 hr",1,"Hrms",NA,"",12.93606255,9,0.01,11.8,0.732945231714022,35,11.789,0.80286456633807,128,8.4943275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
83,860,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.6664583 hr",1,"Hrms",NA,"",12.08542974,9,0.01,11.8,0.635668139088094,35,12.053,0.639975838944476,128,8.7629375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
84,861,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.7914583 hr",1,"Hrms",NA,"",11.39605723,9,0.01,11.8,0.542644743401014,35,12.699,0.626294420223619,128,9.401133467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
85,862,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","278.9164583 hr",1,"Hrms",NA,"",13.02570706,9,0.01,11.8,0.677779309453618,35,12.297,0.584189283362512,128,8.995143419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
86,863,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.0414583 hr",1,"Hrms",NA,"",12.346241,9,0.01,11.8,0.84071751177424,35,11.312,0.808844697519727,128,8.018358183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
87,864,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.1664583 hr",1,"Hrms",NA,"",14.88549391,9,0.01,11.8,1.1928087489351,35,11.407,1.00142163830707,128,8.1211675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
88,865,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.2914468 hr",1,"Hrms",NA,"",12.50413242,9,0.01,11.8,0.844084787309951,35,12.363,0.74029068941859,128,9.082650944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
89,866,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.4164468 hr",1,"Hrms",NA,"",11.15788088,9,0.01,11.8,0.808893161138299,35,12.48,0.71770925920919,128,9.20412692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
90,867,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.5414468 hr",1,"Hrms",NA,"",14.97413519,9,0.01,11.8,0.964848373970347,35,11.785,1.22086041051031,128,8.52520052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
91,868,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.6664583 hr",1,"Hrms",NA,"",14.36105733,9,0.01,11.8,1.08728061958466,35,11.783,1.07033913261111,128,8.539848158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
92,869,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.7914583 hr",1,"Hrms",NA,"",12.46698521,9,0.01,11.8,0.926132910265078,35,12.564,0.978299457649495,128,9.323081951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
93,870,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","279.9164468 hr",1,"Hrms",NA,"",14.10920283,9,0.01,11.8,1.12299030282434,35,12.516,1.31178202863705,128,9.277394784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
94,871,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.0414583 hr",1,"Hrms",NA,"",12.95968031,9,0.01,11.8,1.00136901210473,35,11.561,1.09077131768502,128,8.32817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
95,872,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.1664583 hr",1,"Hrms",NA,"",13.05128846,9,0.01,11.8,0.989300095142425,35,11.382,0.922787327295768,128,8.1671625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
96,873,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.2914583 hr",1,"Hrms",NA,"",12.60510426,9,0.01,11.8,1.31269077992173,35,12.272,1.20545125429442,128,9.0642125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
97,874,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.4164699 hr",1,"Hrms",NA,"",13.01532585,9,0.01,11.8,1.11682418343087,35,12.604,1.15304149104237,128,9.391577725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
98,875,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.5414583 hr",1,"Hrms",NA,"",12.25933181,9,0.01,11.8,0.991909461774195,35,11.843,0.914313252215472,128,8.630768035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
99,876,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.6664468 hr",1,"Hrms",NA,"",11.59202622,9,0.01,11.8,0.736737065988723,35,11.554,0.714387383790678,128,8.351095392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
100,877,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.7914815 hr",1,"Hrms",NA,"",12.98422799,9,0.01,11.8,1.05921776396971,35,12.31,1.05739783521413,128,9.107341424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
101,878,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","280.9164699 hr",1,"Hrms",NA,"",11.91259305,9,0.01,11.8,0.895651596341218,35,12.591,0.823993916932118,128,9.382985055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
102,879,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.0414583 hr",1,"Hrms",NA,"",12.4996964,9,0.01,11.8,0.854101606762827,35,11.773,0.781685770392995,128,8.569165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
103,880,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.1664468 hr",1,"Hrms",NA,"",13.15750057,9,0.01,11.8,0.83413551562948,35,11.391,0.833585367645174,128,8.195775255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
104,881,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.2914699 hr",1,"Hrms",NA,"",13.4170656,9,0.01,11.8,0.976829516991103,35,12.199,1.19483587666628,128,8.9999785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
105,882,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.4164699 hr",1,"Hrms",NA,"",13.96570946,9,0.01,11.8,1.30508497707402,35,12.681,1.74422591008965,128,9.47644533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
106,883,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.5414699 hr",1,"Hrms",NA,"",9.7562464,9,0.01,11.8,1.03539095509885,35,11.946,1.02878347111878,128,8.74555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
107,884,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.6664468 hr",1,"Hrms",NA,"",11.40343094,9,0.01,11.8,1.19596670270152,35,11.398,1.24508517689149,128,8.202065751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
108,885,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.7914699 hr",1,"Hrms",NA,"",13.70979922,9,0.01,11.8,1.47412041532529,35,12.01,1.37032165205812,128,8.814457261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
109,886,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","281.9164815 hr",1,"Hrms",NA,"",11.5428112,9,0.01,11.8,1.01813001868130,35,12.529,0.924447244155921,128,9.328153568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
110,887,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.0414815 hr",1,"Hrms",NA,"",12.27808594,9,0.01,11.8,1.00270374845494,35,11.937,1.01135796237710,128,8.750395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
111,888,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.1664815 hr",1,"Hrms",NA,"",10.6178329,9,0.01,11.8,1.16334055619087,35,11.463,0.848752000644316,128,8.28151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
112,889,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.2914699 hr",1,"Hrms",NA,"",10.69555059,9,0.01,11.8,1.17715064101532,35,12.101,1.01399981586195,128,8.91611783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
113,890,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.4164583 hr",1,"Hrms",NA,"",10.92466929,9,0.01,11.8,0.963677736728233,35,12.697,0.834998691249076,128,9.496649192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
114,891,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.5414583 hr",1,"Hrms",NA,"",10.64255902,9,0.01,11.8,0.98023361941968,35,12.057,0.785017361051145,128,8.860896902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
115,892,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.6664815 hr",1,"Hrms",NA,"",9.704341723,9,0.01,11.8,0.871436101559644,35,11.32,0.668341798014932,128,8.135377627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
116,893,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.7914699 hr",1,"Hrms",NA,"",9.991348675,9,0.01,11.8,0.7167898653341,35,11.728,0.68877679471717,128,8.534902425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
117,894,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","282.9164699 hr",1,"Hrms",NA,"",11.48995257,9,0.01,11.8,0.823956409791206,35,12.411,0.809119510098185,128,9.212836896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
118,895,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","283.0414815 hr",1,"Hrms",NA,"",11.13656574,9,0.01,11.8,0.738491876974395,35,12.143,0.741446791486797,128,8.9530025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
119,896,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","283.1664815 hr",1,"Hrms",NA,"",9.937832274,9,0.01,11.8,0.765334579395423,35,11.624,0.628089282840444,128,8.432915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
120,897,43,NA,"Rosman et al. 2007","field","Santa Cruz, CA","Kelp","Macrocystis pyrifera","283.2914699 hr",1,"Hrms",NA,"",10.592764,9,0.01,11.8,0.688941483437185,35,12.073,0.59750243792504,128,8.887534678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
121,342,10,NA,"Dubi & Torum 1995","lab","","Kelp (Art.)","Laminaria hyperborea","T=6",0,"monochromatic",0.00327,"a in H/H0 = exp(a*x)",6,12,0.034,0.2,1.15445,0,0.6,0.973085905,1,0.6,1.053435625,2,0.6,0.933587223,3,0.6,0.794983131,5,0.6,0.93995319,6,0.6,0.72868884,7,0.6,NA,NA,NA,NA,NA,NA,""
122,343,10,NA,"Dubi & Torum 1995","lab","","Kelp (Art.)","Laminaria hyperborea","T=8.5",0,"monochromatic",0.00327,"a in H/H0 = exp(a*x)",8.5,12,0.034,0.2,1.15136,0,0.6,1.260048384,1,0.6,1.142667232,5,0.6,0.910495488,7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
123,344,10,NA,"Dubi & Torum 1995","lab","","Kelp (Art.)","Laminaria hyperborea","T=10.5",0,"monochromatic",0.00327,"a in H/H0 = exp(a*x)",10.5,12,0.034,0.2,0.907809091,0,0.6,0.776222163,1,0.6,0.771456165,2,0.6,0.986153015,3,0.6,0.785315384,4,0.6,0.711586156,5,0.6,0.825289245,6,0.6,0.71303865,7,0.6,NA,NA,NA,""
124,345,10,NA,"Dubi & Torum 1995","lab","","Kelp (Art.)","Laminaria hyperborea","T=11",0,"monochromatic",0.00327,"a in H/H0 = exp(a*x)",11,12,0.034,0.2,1.05874,0,0.6,1.07038614,1,0.6,0.860402707,2,0.6,1.060116362,4,0.6,0.725589813,5,0.6,0.990265991,7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
125,346,10,NA,"Dubi & Torum 1995","lab","","Kelp (Art.)","Laminaria hyperborea","T=13.5",0,"monochromatic",0.00327,"a in H/H0 = exp(a*x)",13.5,12,0.034,0.2,1.048058333,0,0.6,0.923968227,1,0.6,0.891897642,2,0.6,0.923077377,3,0.6,0.87156531,5,0.6,0.858464581,6,0.6,0.775563167,7,0.6,NA,NA,NA,NA,NA,NA,""
126,48,15,NA,"Kobayashi et al. 1993/Asano et al. 1988","lab","","Kelp (Art.)",NA,"",0,"monochromatic",0.5575,"Drag coefficient Cd",1.250440917,1295,0.052,0.25,0.115,0,0.485,0.09,7,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
127,237,20,NA,"Mendez & Losada 2004 (data from Dubi 1995)","lab","","Kelp (Art.)","Laminaria hyperborea","a",1,"Hrms",0.21,"Drag coefficient Cd",3.79,1200,0.025,0.2,0.084,0,0.4,0.0839,1.15,0.4,0.0765,2.15,0.4,0.0756,3.15,0.4,0.0737,4.15,0.4,0.07,5.15,0.4,0.0552,6.15,0.4,0.0455,7.15,0.4,NA,NA,NA,"Figure3a"
128,238,20,NA,"Mendez & Losada 2004 (data from Dubi 1995)","lab","","Kelp (Art.)","Laminaria hyperborea","b",1,"Hrms",0.08,"Drag coefficient Cd",2.53,1200,0.025,0.2,0.15,0,0.5,0.1644,1.15,0.5,0.1609,2.15,0.5,0.1582,3.15,0.5,0.1519,4.15,0.5,0.1364,5.15,0.5,0.1338,6.15,0.5,0.1367,7.15,0.5,NA,NA,NA,"Figure3b"
129,239,20,NA,"Mendez & Losada 2004 (data from Dubi 1995)","lab","","Kelp (Art.)","Laminaria hyperborea","c",1,"Hrms",0.28,"Drag coefficient Cd",1.58,1200,0.025,0.2,0.114,0,0.6,0.1137,1.15,0.6,0.11,2.15,0.6,0.1078,3.15,0.6,0.105,4.15,0.6,0.0991,5.15,0.6,0.0962,6.15,0.6,0.0882,7.15,0.6,NA,NA,NA,"Figure3c"
130,240,20,NA,"Mendez & Losada 2004 (data from Dubi 1995)","lab","","Kelp (Art.)","Laminaria hyperborea","d",1,"Hrms",0.18,"Drag coefficient Cd",2.21,1200,0.025,0.2,0.131,0,0.6,0.1314,1.15,0.6,0.1263,2.15,0.6,0.1205,3.15,0.6,0.1221,4.15,0.6,0.1148,5.15,0.6,0.1075,6.15,0.6,0.0988,7.15,0.6,NA,NA,NA,"Figure3d"
131,241,20,NA,"Mendez & Losada 2004 (data from Dubi 1995)","lab","","Kelp (Art.)","Laminaria hyperborea","e",1,"Hrms",0.18,"Drag coefficient Cd",1.89,1200,0.025,0.2,0.161,0,0.7,0.1623,1.15,0.7,0.156,2.15,0.7,0.1626,3.15,0.7,0.1543,4.15,0.7,0.1479,5.15,0.7,0.1406,6.15,0.7,NA,NA,NA,NA,NA,NA,"Figure3e"
132,242,20,NA,"Mendez & Losada 2004 (data from Dubi 1995)","lab","","Kelp (Art.)","Laminaria hyperborea","f",1,"Hrms",0.09,"Drag coefficient Cd",2.53,1200,0.025,0.2,0.187,0,1,0.1848,1.15,1,0.1817,2.15,1,0.1855,3.15,1,0.1846,4.15,1,0.1826,5.15,1,0.1726,6.15,1,NA,NA,NA,NA,NA,NA,"Figure3f"
133,53,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","23.2 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.192206892528244,0,0.309203891,0.0462205755310534,1460,0.309203891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
134,54,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","23.51 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.195319656071673,0,0.390016649,0.0686641729843566,1460,0.390016649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
135,55,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","23.82 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.193208652706827,0,0.479387917,0.0768410960640082,1460,0.479387917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
136,56,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","0.12 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.184089661453230,0,0.537431701,0.0952639495733868,1460,0.537431701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
137,57,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","0.43 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.174970670199632,0,0.584114022,0.0919638096541822,1460,0.584114022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
138,58,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","0.74 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.166941612819221,0,0.642176642,0.104148914509407,1460,0.642176642,0.0379418547145669,1990,0.373803931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
139,59,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","1.04 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.187840533919167,0,0.683160639,0.117187005574492,1460,0.683160639,0.0490691748108244,1990,0.466324326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
140,60,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","1.35 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.208669200565487,0,0.724145912,0.109508387563826,1460,0.724145912,0.0502177693448359,1990,0.53601839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
141,61,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","1.66 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.199183976357056,0,0.769971419,0.106356585605830,1460,0.769971419,0.0521910429925595,1990,0.602852326,0.0180948088975682,2480,0.304113545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
142,62,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","1.96 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.189698752148624,0,0.784258137,0.0994998188614545,1460,0.784258137,0.0494774686568205,1990,0.65819909,0.0185524326527766,2480,0.359432517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
143,63,19,NA,"Mazda et al. 1997","field","Vietnam","Mangrove","Kandelia candel","2.27 hr",1,"Hrms",0.12,"Drag coefficient Cd",6.5,1.29842288,0.2368305,0.365231571,0.180213527940192,0,0.827208505,0.106800156943810,1460,0.827208505,0.0596060710864468,1990,0.707999257,0.0197896273482601,2480,0.409954636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Could calculate density, veg height and diameter separately for each transect section (used average instead). Calculated wave heights from guess at incident wave height (Fig. 3) and % attenuation (Fig. 4)."
